15449;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;10 mm Double sided bubble wrap 50m;2013-04-05;2013-04-06;Hudson Onslow;Each;60;105.00;6300.00
11967;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;32 mm Double sided bubble wrap 10m;2013-03-15;2013-03-16;Hudson Onslow;Each;50;22.00;1100.00
47552;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Packing knife with metal insert blade (Yellow) 18mm;2013-10-10;2013-10-11;Sophia Hinton;Each;25;2.40;60.00
47550;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Office cube periscope (Black);2013-10-10;2013-10-11;Sophia Hinton;Each;30;18.50;555.00
46191;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Clear packaging tape 48mmx75m;2013-10-01;2013-10-02;Sophia Hinton;Each;234;2.90;678.60
46190;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Office cube periscope (Black);2013-10-01;2013-10-02;Sophia Hinton;Each;20;18.50;370.00
37620;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;Superhero action jacket (Blue) 4XL;2013-08-09;2013-08-10;Taj Shand;Each;5;34.00;170.00
11877;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;10 mm Anti static bubble wrap (Blue) 50m;2013-03-15;2013-03-16;Hudson Hollinworth;Each;50;99.00;4950.00
16968;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Void fill 100 L bag (White) 100L;2013-04-16;2013-04-17;Anthony Grosse;Each;10;12.50;125.00
37590;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;Superhero action jacket (Blue) 3XL;2013-08-08;2013-08-09;Hudson Onslow;Each;8;34.00;272.00
66249;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;Superhero action jacket (Blue) S;2014-01-30;2014-01-31;Sophia Hinton;Each;4;25.00;100.00
88822;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;USB missile launcher (Green);2014-06-05;2014-06-06;Taj Shand;Each;8;25.00;200.00
81952;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Void fill 200 L bag (White) 200L;2014-05-01;2014-05-02;Taj Shand;Each;60;25.00;1500.00
67084;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Air cushion film 200mmx200mm 325m;2014-02-05;2014-02-06;Hudson Hollinworth;Each;2;90.00;180.00
67083;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Alien officer hoodie (Black) 3XL;2014-02-05;2014-02-06;Hudson Hollinworth;Each;4;35.00;140.00
66252;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Permanent marker red 5mm nib (Red) 5mm;2014-01-30;2014-01-31;Sophia Hinton;Each;24;2.70;64.80
62947;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Express post box 5kg (White) 350x280x130mm;2014-01-13;2014-01-14;Sophia Hinton;Each;50;0.95;47.50
62944;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Black and orange handle with care despatch tape  48mmx100m;2014-01-13;2014-01-14;Sophia Hinton;Each;48;4.10;196.80
74351;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Black and orange this way up despatch tape  48mmx100m;2014-03-18;2014-03-19;Lily Code;Each;192;4.10;787.20
89556;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;32 mm Anti static bubble wrap (Blue) 20m;2014-06-09;2014-06-10;Hudson Onslow;Each;70;48.00;3360.00
86012;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;10 mm Double sided bubble wrap 20m;2014-05-22;2014-05-23;Hudson Onslow;Each;80;30.00;2400.00
76838;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);Northwind;Yellow;Ride on toy sedan car (Yellow) 1/12 scale;2014-04-02;2014-04-03;Hudson Onslow;Each;7;230.00;1610.00
76836;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Black and yellow heavy despatch tape  48mmx75m;2014-04-02;2014-04-03;Hudson Onslow;Each;168;3.70;621.60
76835;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;20 mm Anti static bubble wrap (Blue) 20m;2014-04-02;2014-04-03;Hudson Onslow;Each;90;45.00;4050.00
77352;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;10 mm Anti static bubble wrap (Blue) 50m;2014-04-05;2014-04-06;Kayla Woodcock;Each;100;99.00;9900.00
78744;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;Superhero action jacket (Blue) 5XL;2014-04-14;2014-04-15;Taj Shand;Each;8;34.00;272.00
73379;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Clear packaging tape 48mmx100m;2014-03-13;2014-03-14;Taj Shand;Each;180;3.50;630.00
73377;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;10 mm Anti static bubble wrap (Blue) 50m;2014-03-13;2014-03-14;Taj Shand;Each;70;99.00;6930.00
69823;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;20 mm Double sided bubble wrap 20m;2014-02-20;2014-02-21;Hudson Onslow;Each;20;33.00;660.00
74202;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);Northwind;Black;Ride on toy sedan car (Black) 1/12 scale;2014-03-18;2014-03-19;Amy Trefl;Each;8;230.00;1840.00
81951;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;10 mm Double sided bubble wrap 50m;2014-05-01;2014-05-02;Taj Shand;Each;60;105.00;6300.00
88826;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Alien officer hoodie (Black) 4XL;2014-06-05;2014-06-06;Taj Shand;Each;2;35.00;70.00
88823;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Air cushion film 200mmx100mm 325m;2014-06-05;2014-06-06;Taj Shand;Each;3;87.00;261.00
92187;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Pack of 12 action figures (female);2014-06-23;2014-06-24;Taj Shand;Packet;1;16.00;16.00
74199;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;USB food flash drive - dim sum 10 drive variety pack;2014-03-18;2014-03-19;Amy Trefl;Packet;10;240.00;2400.00
36486;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;Developer joke mug - (hip, hip, array) (White);2013-08-02;2013-08-03;Lily Code;Each;1;13.00;13.00
15483;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Developer joke mug - inheritance is the OO way to become wealthy (Black);2013-04-05;2013-04-06;Anthony Grosse;Each;1;13.00;13.00
15432;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;IT joke mug - that behavior is by design (Black);2013-04-05;2013-04-06;Jack Potter;Each;1;13.00;13.00
39516;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;Developer joke mug - a foo walks into a bar (White);2013-08-21;2013-08-22;Sophia Hinton;Each;3;13.00;39.00
34485;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;DBA joke mug - you might be a DBA if (Black);2013-07-20;2013-07-21;Anthony Grosse;Each;3;13.00;39.00
20832;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;DBA joke mug - it depends (Black);2013-05-08;2013-05-09;Lily Code;Each;3;13.00;39.00
16049;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - you might be a DBA if (White);2013-04-10;2013-04-11;Hudson Hollinworth;Each;3;13.00;39.00
34346;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;IT joke mug - that behavior is by design (Black);2013-07-19;2013-07-20;Kayla Woodcock;Each;9;13.00;117.00
2179;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - SELECT caffeine FROM mug (White);2013-01-14;2013-01-15;Kayla Woodcock;Each;9;13.00;117.00
37619;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - mind if I join you? (White);2013-08-09;2013-08-10;Taj Shand;Each;4;13.00;52.00
5053;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;DBA joke mug - you might be a DBA if (Black);2013-01-31;2013-02-01;Anthony Grosse;Each;4;13.00;52.00
15481;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;Developer joke mug - fun was unexpected at this time (White);2013-04-05;2013-04-06;Anthony Grosse;Each;7;13.00;91.00
5052;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;IT joke mug - keyboard not found … press F1 to continue (White);2013-01-31;2013-02-01;Anthony Grosse;Each;7;13.00;91.00
77518;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - SELECT caffeine FROM mug (White);2014-04-07;2014-04-08;Taj Shand;Each;4;13.00;52.00
74201;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Developer joke mug - understanding recursion requires understanding recursion (Black);2014-03-18;2014-03-19;Amy Trefl;Each;9;13.00;117.00
71045;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;Developer joke mug - when your hammer is C++ (White);2014-02-27;2014-02-28;Archer Lamble;Each;9;13.00;117.00
69822;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;IT joke mug - that behavior is by design (White);2014-02-20;2014-02-21;Hudson Onslow;Each;9;13.00;117.00
85879;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;Developer joke mug - this code was generated by a tool (White);2014-05-21;2014-05-22;Lily Code;Each;6;13.00;78.00
85878;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;DBA joke mug - SELECT caffeine FROM mug (Black);2014-05-21;2014-05-22;Lily Code;Each;6;13.00;78.00
92186;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - SELECT caffeine FROM mug (White);2014-06-23;2014-06-24;Taj Shand;Each;10;13.00;130.00
74200;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;DBA joke mug - SELECT caffeine FROM mug (Black);2014-03-18;2014-03-19;Amy Trefl;Each;3;13.00;39.00
86011;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - it depends (White);2014-05-22;2014-05-23;Hudson Onslow;Each;8;13.00;104.00
77519;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;Developer joke mug - when your hammer is C++ (White);2014-04-07;2014-04-08;Taj Shand;Each;8;13.00;104.00
76834;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;IT joke mug - that behavior is by design (Black);2014-04-02;2014-04-03;Hudson Onslow;Each;8;13.00;104.00
73378;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;DBA joke mug - you might be a DBA if (White);2014-03-13;2014-03-14;Taj Shand;Each;8;13.00;104.00
89080;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;Developer joke mug - fun was unexpected at this time (Black);2014-06-06;2014-06-07;Lily Code;Each;2;13.00;26.00
74350;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;DBA joke mug - you might be a DBA if (Black);2014-03-18;2014-03-19;Lily Code;Each;2;13.00;26.00
74352;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) L";2014-03-18;2014-03-19;Lily Code;Each;120;18.00;2160.00
89082;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) XL";2014-06-06;2014-06-07;Lily Code;Each;108;18.00;1944.00
88824;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Gray;Halloween skull mask (Gray) S;2014-06-05;2014-06-06;Taj Shand;Each;108;18.00;1944.00
66251;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 3XL";2014-01-30;2014-01-31;Sophia Hinton;Each;108;18.00;1944.00
66248;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) 7XL";2014-01-30;2014-01-31;Sophia Hinton;Each;96;18.00;1728.00
76837;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) S";2014-04-02;2014-04-03;Hudson Onslow;Each;36;18.00;648.00
66250;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) M";2014-01-30;2014-01-31;Sophia Hinton;Each;36;18.00;648.00
85881;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 3XS";2014-05-21;2014-05-22;Lily Code;Each;60;18.00;1080.00
69820;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) XS";2014-02-20;2014-02-21;Hudson Onslow;Each;60;18.00;1080.00
88825;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Tape dispenser (Blue);2014-06-05;2014-06-06;Taj Shand;Each;90;32.00;2880.00
89555;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Gray;Plush shark slippers (Gray) L;2014-06-09;2014-06-10;Hudson Onslow;Each;6;32.00;192.00
89081;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;USB food flash drive - fortune cookie;2014-06-06;2014-06-07;Lily Code;Each;6;32.00;192.00
89083;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Dinosaur battery-powered slippers (Green) L;2014-06-06;2014-06-07;Lily Code;Each;7;32.00;224.00
71044;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Gray;Plush shark slippers (Gray) S;2014-02-27;2014-02-28;Archer Lamble;Each;5;32.00;160.00
74198;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Ogre battery-powered slippers (Green) XL;2014-03-18;2014-03-19;Amy Trefl;Each;5;32.00;160.00
67081;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;USB food flash drive - pizza slice;2014-02-05;2014-02-06;Hudson Hollinworth;Each;5;32.00;160.00
62945;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Dinosaur battery-powered slippers (Green) S;2014-01-13;2014-01-14;Sophia Hinton;Each;3;32.00;96.00
85882;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Animal with big feet slippers (Brown) L;2014-05-21;2014-05-22;Lily Code;Each;2;32.00;64.00
67082;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Dinosaur battery-powered slippers (Green) M;2014-02-05;2014-02-06;Hudson Hollinworth;Each;2;32.00;64.00
62946;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Animal with big feet slippers (Brown) L;2014-01-13;2014-01-14;Sophia Hinton;Each;2;32.00;64.00
92185;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;USB food flash drive - shrimp cocktail;2014-06-23;2014-06-24;Taj Shand;Each;2;32.00;64.00
69821;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;USB food flash drive - hamburger;2014-02-20;2014-02-21;Hudson Onslow;Each;2;32.00;64.00
77353;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Dinosaur battery-powered slippers (Green) XL;2014-04-05;2014-04-06;Kayla Woodcock;Each;2;32.00;64.00
85880;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;N/A;Tape dispenser (Red);2014-05-21;2014-05-22;Lily Code;Each;10;32.00;320.00
92184;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Sarversville, PA);N/A;Blue;Superhero action jacket (Blue) XXS;2014-06-23;2014-06-24;Taj Shand;Each;7;25.00;175.00
87438;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;Pack of 12 action figures (variety);2014-05-30;2014-05-31;Anthony Grosse;Packet;4;16.00;64.00
69370;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;Pack of 12 action figures (variety);2014-02-18;2014-02-19;Lily Code;Packet;1;16.00;16.00
55746;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - that's a hardware problem (White);2013-11-28;2013-11-29;Sophia Hinton;Each;9;13.00;117.00
51668;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;DBA joke mug - I will get you in order (Black);2013-11-05;2013-11-06;Sophia Hinton;Each;6;13.00;78.00
59895;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Gray;Plush shark slippers (Gray) XL;2013-12-25;2013-12-26;Lily Code;Each;9;32.00;288.00
51666;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;USB food flash drive - hot dog;2013-11-05;2013-11-06;Sophia Hinton;Each;5;32.00;160.00
59893;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);Northwind;N/A;RC toy sedan car with remote control (Pink) 1/50 scale;2013-12-25;2013-12-26;Lily Code;Each;5;25.00;125.00
59896;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Blue;Superhero action jacket (Blue) 3XS;2013-12-25;2013-12-26;Lily Code;Each;9;25.00;225.00
51665;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Blue;Superhero action jacket (Blue) S;2013-11-05;2013-11-06;Sophia Hinton;Each;9;25.00;225.00
59894;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;Shipping carton (Brown) 229x229x229mm;2013-12-25;2013-12-26;Lily Code;Each;100;1.05;105.00
55745;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;Permanent marker black 5mm nib (Black) 5mm;2013-11-28;2013-11-29;Sophia Hinton;Each;120;2.70;324.00
51669;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;32 mm Double sided bubble wrap 50m;2013-11-05;2013-11-06;Sophia Hinton;Each;60;112.00;6720.00
51667;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;N/A;Shipping carton (Brown) 457x457x457mm;2013-11-05;2013-11-06;Sophia Hinton;Each;200;2.10;420.00
33341;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - old C developers never die (White);2013-07-15;2013-07-16;Archer Lamble;Each;1;13.00;13.00
20925;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - that's a hardware problem (White);2013-05-08;2013-05-09;Hudson Hollinworth;Each;1;13.00;13.00
30685;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;IT joke mug - hardware: part of the computer that can be kicked (White);2013-07-01;2013-07-02;Taj Shand;Each;3;13.00;39.00
15436;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;DBA joke mug - daaaaaa-ta (White);2013-04-05;2013-04-06;Hudson Onslow;Each;3;13.00;39.00
2166;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - this code was generated by a tool (White);2013-01-14;2013-01-15;Kayla Woodcock;Each;3;13.00;39.00
42789;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;Developer joke mug - understanding recursion requires understanding recursion (Black);2013-09-11;2013-09-12;Hudson Hollinworth;Each;9;13.00;117.00
48194;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;DBA joke mug - it depends (White);2013-10-15;2013-10-16;Amy Trefl;Each;4;13.00;52.00
25745;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - understanding recursion requires understanding recursion (White);2013-06-05;2013-06-06;Archer Lamble;Each;4;13.00;52.00
49025;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;IT joke mug - keyboard not found … press F1 to continue (White);2013-10-21;2013-10-22;Sophia Hinton;Each;7;13.00;91.00
20904;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;DBA joke mug - I will get you in order (Black);2013-05-08;2013-05-09;Anthony Grosse;Each;7;13.00;91.00
12667;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;Developer joke mug - understanding recursion requires understanding recursion (Black);2013-03-20;2013-03-21;Lily Code;Each;6;13.00;78.00
2169;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;DBA joke mug - two types of DBAs (White);2013-01-14;2013-01-15;Kayla Woodcock;Each;6;13.00;78.00
35914;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - inheritance is the OO way to become wealthy (White);2013-07-30;2013-07-31;Hudson Onslow;Each;8;13.00;104.00
3632;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;Developer joke mug - that's a hardware problem (Black);2013-01-23;2013-01-24;Amy Trefl;Each;8;13.00;104.00
3630;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;DBA joke mug - it depends (White);2013-01-23;2013-01-24;Amy Trefl;Each;8;13.00;104.00
44739;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;Developer joke mug - inheritance is the OO way to become wealthy (Black);2013-09-23;2013-09-24;Sophia Hinton;Each;2;13.00;26.00
20586;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;Developer joke mug - Oct 31 = Dec 25 (Black);2013-05-06;2013-05-07;Amy Trefl;Each;2;13.00;26.00
18578;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;Developer joke mug - old C developers never die (White);2013-04-24;2013-04-25;Anthony Grosse;Each;2;13.00;26.00
16629;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;DBA joke mug - daaaaaa-ta (White);2013-04-13;2013-04-14;Hudson Onslow;Each;2;13.00;26.00
8082;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;IT joke mug - keyboard not found … press F1 to continue (White);2013-02-21;2013-02-22;Anthony Grosse;Each;2;13.00;26.00
44741;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;IT joke mug - keyboard not found … press F1 to continue (Black);2013-09-23;2013-09-24;Sophia Hinton;Each;10;13.00;130.00
20901;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;IT joke mug - keyboard not found … press F1 to continue (Black);2013-05-08;2013-05-09;Anthony Grosse;Each;10;13.00;130.00
16631;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;DBA joke mug - it depends (Black);2013-04-13;2013-04-14;Hudson Onslow;Each;10;13.00;130.00
12668;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;IT joke mug - that behavior is by design (Black);2013-03-20;2013-03-21;Lily Code;Each;10;13.00;130.00
39917;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) XS";2013-08-26;2013-08-27;Anthony Grosse;Each;72;18.00;1296.00
20587;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 3XS";2013-05-06;2013-05-07;Amy Trefl;Each;60;18.00;1080.00
26300;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) M";2013-06-07;2013-06-08;Anthony Grosse;Each;84;18.00;1512.00
18581;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) XXL";2013-04-24;2013-04-25;Anthony Grosse;Each;84;18.00;1512.00
12665;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) XXL";2013-03-20;2013-03-21;Lily Code;Each;84;18.00;1512.00
16632;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) M";2013-04-13;2013-04-14;Hudson Onslow;Each;36;18.00;648.00
42783;Americas;United States;Pennsylvania;Novelty Shop;Wingtip Toys (Shay, PA);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) XXS";2013-09-11;2013-09-12;Amy Trefl;Each;120;18.00;2160.00
